order_id,order_number,created_at,customer_id,customer_email,financial_status,fulfillment_status,currency,subtotal,discount_code,discount_amount,shipping,taxes,total,payment_method,billing_city,billing_province,billing_country,source,note
NB-5394,5394,2026-01-21 22:14:01,CUST-1061,rohit_walker@icloud.com,paid,fulfilled,USD,153.35,,0,0,15.33,168.68,Credit Card,Los Angeles,California,US,Organic Search,
NB-5330,5330,2026-01-21 23:39:16,CUST-1072,deepak_tiwari@protonmail.com,paid,fulfilled,USD,193.92,,0,0,16.91,210.83,PayPal,Pune,Maharashtra,IN,Direct,
NB-5504,5504,2026-01-22 09:02:31,CUST-1075,tina_sethi@icloud.com,paid,fulfilled,USD,115.95,WELCOME10,11.6,0,9.11,113.46,PayPal,Bristol,England,GB,Direct,
NB-5392,5392,2026-01-22 13:02:07,CUST-1061,rohit_walker@icloud.com,paid,fulfilled,USD,118.26,,0,0,10.18,128.44,Credit Card,Los Angeles,California,US,Organic Search,
NB-5395,5395,2026-01-22 15:36:08,CUST-1061,rohit_walker@icloud.com,paid,fulfilled,USD,64.97,,0,0,6.14,71.11,Credit Card,Los Angeles,California,US,Organic Search,
NB-5539,5539,2026-01-22 17:48:34,CUST-1141,peter.wright@hotmail.com,paid,fulfilled,USD,537.25,,0.0,0,34.28,571.53,Credit Card,Portland,Oregon,US,Instagram Ads,
NB-5520,5520,2026-01-22 19:23:05,CUST-1125,pooja.thomas@outlook.com,paid,fulfilled,USD,358.18,,0.0,0,29.65,387.83,Shop Pay,Portland,Oregon,US,Instagram Ads,
NB-5522,5522,2026-01-22 21:47:06,CUST-1157,harishyoung@hotmail.com,paid,shipped,USD,102.98,,0.0,0,8.3,111.28,Shop Pay,Dallas,Texas,US,TikTok Ads,
NB-5584,5584,2026-01-23 10:09:38,CUST-1043,komalwalker@protonmail.com,paid,delivered,USD,69.96,NEWBREW20,13.99,0,4.27,60.24,Shop Pay,Birmingham,England,GB,Organic Search,
NB-5456,5456,2026-01-23 12:26:44,CUST-1060,komalchen@gmail.com,paid,fulfilled,USD,275.94,,0.0,0,24.28,300.22,PayPal,Brooklyn,New York,US,Instagram Ads,
NB-5342,5342,2026-01-23 12:54:34,CUST-1049,peterreddy@outlook.com,paid,fulfilled,USD,148.95,,0,0,9.42,158.37,Google Pay,Jaipur,Rajasthan,IN,Direct,
NB-5475,5475,2026-01-23 15:45:29,CUST-1088,anna_king@icloud.com,paid,fulfilled,USD,368.73,WELCOME10,36.87,0,22.09,353.95,Shop Pay,Sydney,New South Wales,AU,Referral,
NB-5614,5614,2026-01-23 17:33:38,CUST-1054,william.taylor@gmail.com,paid,delivered,USD,367.15,,0.0,0,29.97,397.12,PayPal,Denver,Colorado,US,Referral,
NB-5603,5603,2026-01-23 17:47:20,CUST-1138,namita.ghosh@hotmail.com,paid,fulfilled,USD,113.94,WELCOME10,11.39,0,7.8,110.35,Credit Card,Gurgaon,Haryana,IN,Organic Search,
NB-5541,5541,2026-01-23 21:34:31,CUST-1058,sunil.wright@protonmail.com,paid,fulfilled,USD,619.02,WELCOME10,61.9,0,49.01,606.13,Credit Card,Calgary,Alberta,CA,Instagram Ads,
NB-5640,5640,2026-01-23 22:54:11,CUST-1123,monica_saxena@yahoo.com,paid,fulfilled,USD,195.94,WELCOME10,19.59,0,12.03,188.38,Shop Pay,Raleigh,North Carolina,US,Facebook Ads,
NB-5612,5612,2026-01-23 22:59:21,CUST-1033,lakshmi_martin@yahoo.com,paid,fulfilled,USD,111.7,,0.0,0,11.01,122.71,Credit Card,Chennai,Tamil Nadu,IN,Google Ads,
NB-5315,5315,2026-01-23 23:23:58,CUST-1184,taylor.deshpande@protonmail.com,paid,fulfilled,USD,156.42,,0,0,12.02,168.44,Google Pay,Brooklyn,New York,US,Email Campaign,
NB-5368,5368,2026-01-24 08:23:25,CUST-1043,komalwalker@protonmail.com,paid,fulfilled,USD,193.92,,0,0,14.95,208.87,Google Pay,Birmingham,England,GB,Organic Search,
NB-5324,5324,2026-01-24 10:23:34,CUST-1085,tanya.pandey@gmail.com,paid,fulfilled,USD,399.91,,0,0,30.08,429.99,Google Pay,Gurgaon,Haryana,IN,Google Ads,
NB-5538,5538,2026-01-24 12:53:38,CUST-1167,nupur_khanna@gmail.com,paid,fulfilled,USD,176.93,NEWBREW20,35.39,0,11.36,152.9,Credit Card,Atlanta,Georgia,US,Email Campaign,
NB-5314,5314,2026-01-24 14:37:31,CUST-1083,jackturner@icloud.com,paid,fulfilled,USD,360.89,,0,0,29.29,390.18,PayPal,San Jose,California,US,Direct,
NB-5573,5573,2026-01-24 16:06:14,CUST-1170,pranav.nakamura@protonmail.com,paid,fulfilled,USD,97.95,COFFEE15,14.69,0,8.09,91.35,Credit Card,Kochi,Kerala,IN,Facebook Ads,
NB-5517,5517,2026-01-24 16:26:57,CUST-1172,tanvi.pillai@yahoo.com,paid,fulfilled,USD,132.94,NEWBREW20,26.59,0,9.71,116.06,Shop Pay,Charlotte,North Carolina,US,Direct,
NB-5594,5594,2026-01-24 16:35:35,CUST-1121,vishalwilliams@protonmail.com,paid,delivered,USD,128.63,COFFEE15,19.29,0,7.65,116.99,PayPal,Washington,District of Columbia,US,Google Ads,
NB-5521,5521,2026-01-24 19:43:37,CUST-1068,ritupillai@gmail.com,paid,fulfilled,USD,185.93,COFFEE15,27.89,0,9.58,167.62,PayPal,Leeds,England,GB,Organic Search,
NB-5459,5459,2026-01-24 22:18:17,CUST-1103,divya.green@protonmail.com,paid,fulfilled,USD,200.41,WELCOME10,20.04,0,12.21,192.58,Google Pay,Calgary,Alberta,CA,Facebook Ads,
NB-5490,5490,2026-01-24 22:23:08,CUST-1084,tyler_iyer@gmail.com,paid,fulfilled,USD,351.47,,0.0,0,25.78,377.25,Google Pay,Bangalore,Karnataka,IN,Instagram Ads,
NB-5631,5631,2026-01-24 22:26:09,CUST-1162,layla_nair@hotmail.com,paid,fulfilled,USD,398.66,COFFEE15,59.8,0,30.21,369.07,Credit Card,Los Angeles,California,US,Instagram Ads,
NB-5557,5557,2026-01-24 22:28:53,CUST-1097,aman.pandey@hotmail.com,paid,fulfilled,USD,288.58,NEWBREW20,57.72,0,18.95,249.81,Credit Card,Austin,Texas,US,Instagram Ads,
NB-5284,5284,2026-01-25 06:16:32,CUST-1143,peterwilliams@protonmail.com,paid,fulfilled,USD,264.95,,0,0,21.24,286.19,Google Pay,Sacramento,California,US,Referral,
NB-5385,5385,2026-01-25 07:38:20,CUST-1143,peterwilliams@protonmail.com,paid,fulfilled,USD,114.36,,0,0,10.08,124.44,Credit Card,Sacramento,California,US,Referral,
NB-5518,5518,2026-01-25 07:42:46,CUST-1105,ashley_martinez@outlook.com,paid,fulfilled,USD,239.19,LOYALTY5,11.96,0,19.36,246.59,PayPal,Tokyo,Tokyo,JP,Instagram Ads,
NB-5360,5360,2026-01-25 09:24:44,CUST-1127,amangreen@outlook.com,paid,fulfilled,USD,143.93,,0,0,8.8,152.73,Credit Card,Pune,Maharashtra,IN,Organic Search,
NB-5613,5613,2026-01-25 09:35:45,CUST-1130,amelia_king@yahoo.com,paid,fulfilled,USD,312.93,NEWBREW20,62.59,0,16.97,267.31,Google Pay,Toronto,Ontario,CA,Facebook Ads,
NB-5375,5375,2026-01-25 11:12:03,CUST-1119,tushar_thomas@gmail.com,paid,fulfilled,USD,233.94,,0,0,15.2,249.14,Credit Card,Jaipur,Rajasthan,IN,Direct,
NB-5354,5354,2026-01-25 13:33:21,CUST-1005,madisonal-rashid@outlook.com,paid,delivered,USD,319.94,,0,0,21.49,341.43,Apple Pay,Leeds,England,GB,Google Ads,
NB-5374,5374,2026-01-25 14:47:13,CUST-1119,tushar_thomas@gmail.com,paid,fulfilled,USD,114.94,,0,0,7.73,122.67,PayPal,Jaipur,Rajasthan,IN,Direct,
NB-5295,5295,2026-01-25 15:09:08,CUST-1194,peter.campbell@icloud.com,paid,fulfilled,USD,147.93,,0,0,13.14,161.07,Credit Card,San Jose,California,US,Organic Search,
NB-5636,5636,2026-01-25 15:59:18,CUST-1033,lakshmi_martin@yahoo.com,paid,fulfilled,USD,147.55,LOYALTY5,7.38,0,13.57,153.74,Shop Pay,Chennai,Tamil Nadu,IN,Google Ads,
NB-5320,5320,2026-01-25 16:25:37,CUST-1155,maria_kumar@gmail.com,paid,fulfilled,USD,96.95,,0,0,6.81,103.76,Shop Pay,Calgary,Alberta,CA,Referral,
NB-5377,5377,2026-01-25 17:42:25,CUST-1119,tushar_thomas@gmail.com,paid,shipped,USD,95.44,,0,0,6.2,101.64,Credit Card,Jaipur,Rajasthan,IN,Direct,
NB-5537,5537,2026-01-25 18:41:25,CUST-1034,chris.deshpande@icloud.com,paid,fulfilled,USD,76.96,NEWBREW20,15.39,0,5.18,66.75,Credit Card,Houston,Texas,US,TikTok Ads,
NB-5637,5637,2026-01-25 20:07:42,CUST-1156,jyoti_kumar@yahoo.com,paid,shipped,USD,295.98,LOYALTY5,14.8,0,17.98,299.16,Credit Card,Bristol,England,GB,Google Ads,
NB-5622,5622,2026-01-26 07:25:52,CUST-1163,averyphillips@hotmail.com,paid,fulfilled,USD,146.94,,0.0,0,10.92,157.86,Credit Card,Atlanta,Georgia,US,Facebook Ads,
NB-5340,5340,2026-01-26 13:11:12,CUST-1049,peterreddy@outlook.com,paid,fulfilled,USD,24.99,,0,0,1.88,26.87,Credit Card,Jaipur,Rajasthan,IN,Direct,
NB-5571,5571,2026-01-26 19:07:50,CUST-1023,megan.pandey@icloud.com,paid,fulfilled,USD,40.03,NEWBREW20,8.01,0,2.81,34.83,Credit Card,Boston,Massachusetts,US,Referral,
NB-5604,5604,2026-01-26 19:54:41,CUST-1086,gaurav.sinha@gmail.com,paid,fulfilled,USD,95.04,,0.0,0,8.48,103.52,Credit Card,San Diego,California,US,Referral,
NB-5384,5384,2026-01-26 21:43:29,CUST-1143,peterwilliams@protonmail.com,paid,fulfilled,USD,71.49,,0,0,6.19,77.68,Credit Card,Sacramento,California,US,Referral,
NB-5519,5519,2026-01-26 22:51:03,CUST-1034,chris.deshpande@icloud.com,paid,fulfilled,USD,94.44,,0.0,0,8.49,102.93,Apple Pay,Houston,Texas,US,TikTok Ads,
NB-5587,5587,2026-01-26 23:55:05,CUST-1151,fatima_campbell@hotmail.com,paid,fulfilled,USD,131.76,,0.0,0,11.77,143.53,Shop Pay,Philadelphia,Pennsylvania,US,Google Ads,
NB-5529,5529,2026-01-27 07:27:06,CUST-1088,anna_king@icloud.com,paid,fulfilled,USD,218.0,,0.0,0,19.48,237.48,Credit Card,Sydney,New South Wales,AU,Referral,
NB-5450,5450,2026-01-27 07:39:41,CUST-1073,pankaj_deshpande@protonmail.com,paid,delivered,USD,20.31,,0.0,0,1.52,21.83,Credit Card,Miami,Florida,US,Referral,
NB-5326,5326,2026-01-27 12:39:32,CUST-1085,tanya.pandey@gmail.com,paid,fulfilled,USD,228.42,,0,0,13.72,242.14,Credit Card,Gurgaon,Haryana,IN,Google Ads,
NB-5331,5331,2026-01-27 13:03:17,CUST-1031,swatireddy@gmail.com,paid,fulfilled,USD,318.37,,0,0,20.33,338.7,PayPal,Hyderabad,Telangana,IN,Google Ads,
NB-5507,5507,2026-01-27 15:08:38,CUST-1186,ashleykulkarni@icloud.com,paid,fulfilled,USD,123.9,,0.0,0,11.88,135.78,PayPal,Bristol,England,GB,Referral,
NB-5349,5349,2026-01-27 15:47:00,CUST-1068,ritupillai@gmail.com,paid,shipped,USD,128.96,,0,0,11.67,140.63,Credit Card,Leeds,England,GB,Organic Search,
NB-5500,5500,2026-01-27 17:49:26,CUST-1039,tanya.martin@protonmail.com,paid,shipped,USD,55.72,,0.0,0,4.72,60.44,Google Pay,Minneapolis,Minnesota,US,Google Ads,
NB-5530,5530,2026-01-27 22:54:46,CUST-1181,yuki.tiwari@protonmail.com,paid,fulfilled,USD,133.95,LOYALTY5,6.7,0,8.83,136.08,PayPal,Nashville,Tennessee,US,Organic Search,
NB-5370,5370,2026-01-28 06:00:55,CUST-1101,benjamingarcia@yahoo.com,paid,fulfilled,USD,261.94,,0,0,26.06,288.0,PayPal,Berlin,Berlin,DE,TikTok Ads,
NB-5550,5550,2026-01-28 06:12:28,CUST-1049,peterreddy@outlook.com,paid,fulfilled,USD,194.97,,0.0,0,16.43,211.4,Apple Pay,Jaipur,Rajasthan,IN,Direct,
NB-5458,5458,2026-01-28 09:40:28,CUST-1178,thomas.smith@outlook.com,paid,fulfilled,USD,70.97,COFFEE15,10.65,0,4.62,64.94,Credit Card,Miami,Florida,US,Organic Search,
NB-5293,5293,2026-01-28 10:22:42,CUST-1113,paige.lewis@gmail.com,paid,fulfilled,USD,69.99,,0,0,5.57,75.56,PayPal,Los Angeles,California,US,Instagram Ads,
NB-5356,5356,2026-01-28 12:58:31,CUST-1005,madisonal-rashid@outlook.com,paid,fulfilled,USD,133.94,,0,0,12.21,146.15,PayPal,Leeds,England,GB,Google Ads,
NB-5628,5628,2026-01-28 13:20:34,CUST-1101,benjamingarcia@yahoo.com,paid,shipped,USD,122.96,LOYALTY5,6.15,0,7.61,124.42,Apple Pay,Berlin,Berlin,DE,TikTok Ads,
NB-5466,5466,2026-01-28 14:11:12,CUST-1111,meghathakur@hotmail.com,paid,fulfilled,USD,515.66,COFFEE15,77.35,0,33.73,472.04,Google Pay,Toronto,Ontario,CA,Referral,
NB-5286,5286,2026-01-28 14:39:53,CUST-1061,rohit_walker@icloud.com,paid,fulfilled,USD,324.93,,0,0,21.46,346.39,Credit Card,Los Angeles,California,US,Organic Search,
NB-5641,5641,2026-01-28 16:11:24,CUST-1002,jordan.allen@gmail.com,paid,fulfilled,USD,96.34,,0.0,0,7.36,103.7,PayPal,Brooklyn,New York,US,Google Ads,
NB-5536,5536,2026-01-28 16:26:13,CUST-1045,nitin_nakamura@gmail.com,paid,fulfilled,USD,139.41,,0.0,0,11.89,151.3,Credit Card,Sydney,New South Wales,AU,Instagram Ads,
NB-5372,5372,2026-01-28 17:40:45,CUST-1101,benjamingarcia@yahoo.com,paid,fulfilled,USD,70.97,,0,0,6.45,77.42,Credit Card,Berlin,Berlin,DE,TikTok Ads,
NB-5591,5591,2026-01-28 20:21:40,CUST-1027,pooja.thompson@hotmail.com,paid,fulfilled,USD,144.95,,0.0,0,14.07,159.02,PayPal,New York,New York,US,TikTok Ads,
NB-5535,5535,2026-01-28 23:04:41,CUST-1093,carlos_miller@protonmail.com,paid,fulfilled,USD,79.96,NEWBREW20,15.99,0,4.85,68.82,Credit Card,Dallas,Texas,US,Facebook Ads,
NB-5625,5625,2026-01-28 23:18:48,CUST-1086,gaurav.sinha@gmail.com,paid,fulfilled,USD,117.92,WELCOME10,11.79,0,6.93,113.06,Credit Card,San Diego,California,US,Referral,
NB-5621,5621,2026-01-29 09:07:48,CUST-1183,hannah.miller@yahoo.com,paid,fulfilled,USD,305.91,,0.0,0,22.6,328.51,Google Pay,Washington,District of Columbia,US,Referral,
NB-5397,5397,2026-01-29 09:11:55,CUST-1113,paige.lewis@gmail.com,paid,fulfilled,USD,142.95,,0,0,11.87,154.82,Credit Card,Los Angeles,California,US,Instagram Ads,
NB-5532,5532,2026-01-29 09:22:44,CUST-1131,jessica_thomas@yahoo.com,paid,shipped,USD,120.95,,0.0,0,8.66,129.61,Credit Card,Berlin,Berlin,DE,Organic Search,
NB-5461,5461,2026-01-29 12:05:05,CUST-1044,kavya.agarwal@yahoo.com,paid,fulfilled,USD,25.39,NEWBREW20,5.08,0,1.68,21.99,Apple Pay,Edinburgh,Scotland,GB,Instagram Ads,
NB-5531,5531,2026-01-29 15:53:14,CUST-1187,aman_berg@outlook.com,paid,fulfilled,USD,195.93,COFFEE15,29.39,0,12.16,178.7,Credit Card,Birmingham,England,GB,Direct,
NB-5619,5619,2026-01-29 17:15:55,CUST-1171,mitali_bose@icloud.com,paid,fulfilled,USD,424.93,,0.0,0,42.21,467.14,Credit Card,Houston,Texas,US,Instagram Ads,
NB-5453,5453,2026-01-29 19:17:16,CUST-1006,ravi_adams@protonmail.com,paid,fulfilled,USD,236.04,,0.0,0,22.0,258.04,Google Pay,Delhi,Delhi,IN,Referral,
NB-5319,5319,2026-01-29 22:12:48,CUST-1155,maria_kumar@gmail.com,paid,delivered,USD,109.96,,0,0,10.25,120.21,PayPal,Calgary,Alberta,CA,Referral,
NB-5508,5508,2026-01-29 23:18:55,CUST-1084,tyler_iyer@gmail.com,paid,fulfilled,USD,212.76,,0.0,0,14.5,227.26,Google Pay,Bangalore,Karnataka,IN,Instagram Ads,
NB-5527,5527,2026-01-29 23:34:51,CUST-1012,sunitaallen@hotmail.com,paid,shipped,USD,40.76,LOYALTY5,2.04,5.99,3.46,48.17,Credit Card,Sacramento,California,US,Google Ads,
NB-5502,5502,2026-01-30 08:34:36,CUST-1044,kavya.agarwal@yahoo.com,paid,fulfilled,USD,307.61,,0.0,0,26.49,334.1,Credit Card,Edinburgh,Scotland,GB,Instagram Ads,
NB-5498,5498,2026-01-30 13:06:57,CUST-1064,aditi_young@gmail.com,paid,delivered,USD,198.9,COFFEE15,29.84,0,12.7,181.76,PayPal,Las Vegas,Nevada,US,Email Campaign,
NB-5282,5282,2026-01-30 13:39:28,CUST-1143,peterwilliams@protonmail.com,paid,fulfilled,USD,364.94,,0,0,32.31,397.25,Apple Pay,Sacramento,California,US,Referral,
NB-5543,5543,2026-01-30 14:33:20,CUST-1123,monica_saxena@yahoo.com,paid,fulfilled,USD,82.95,,0.0,0,8.05,91.0,Credit Card,Raleigh,North Carolina,US,Facebook Ads,
NB-5482,5482,2026-01-30 14:42:31,CUST-1097,aman.pandey@hotmail.com,paid,fulfilled,USD,120.97,WELCOME10,12.1,0,10.26,119.13,Credit Card,Austin,Texas,US,Instagram Ads,
NB-5561,5561,2026-01-30 15:50:49,CUST-1016,laylabrown@outlook.com,paid,fulfilled,USD,104.98,,0.0,0,10.01,114.99,Credit Card,Vancouver,British Columbia,CA,Organic Search,
NB-5339,5339,2026-01-30 17:00:04,CUST-1137,tushar_bhatt@hotmail.com,paid,fulfilled,USD,72.47,,0,0,4.98,77.45,Apple Pay,Mumbai,Maharashtra,IN,Organic Search,
NB-5462,5462,2026-01-30 17:11:15,CUST-1037,aditirobinson@yahoo.com,paid,delivered,USD,148.92,,0.0,0,9.6,158.52,Credit Card,Hyderabad,Telangana,IN,Email Campaign,
NB-5304,5304,2026-01-30 17:56:16,CUST-1036,jake_adams@protonmail.com,paid,fulfilled,USD,130.93,,0,0,11.97,142.9,Google Pay,Sacramento,California,US,Instagram Ads,
NB-5337,5337,2026-01-30 22:37:42,CUST-1137,tushar_bhatt@hotmail.com,paid,fulfilled,USD,134.93,,0,0,11.22,146.15,Apple Pay,Mumbai,Maharashtra,IN,Organic Search,
NB-5759,5759,2026-02-01 08:06:36,CUST-1164,rakesh.sethi@outlook.com,paid,delivered,USD,127.94,,0.0,0,12.75,140.69,Google Pay,Kolkata,West Bengal,IN,Organic Search,
NB-5801,5801,2026-02-01 11:43:06,CUST-1136,daniel_agarwal@outlook.com,paid,fulfilled,USD,105.21,,0.0,0,6.87,112.08,PayPal,San Jose,California,US,Google Ads,
NB-5849,5849,2026-02-01 14:37:15,CUST-1011,lucas_sethi@hotmail.com,paid,delivered,USD,204.69,,0.0,0,12.63,217.32,Apple Pay,Amsterdam,North Holland,NL,Google Ads,
NB-5693,5693,2026-02-01 15:35:49,CUST-1139,riley.taylor@yahoo.com,paid,fulfilled,USD,286.47,,0.0,0,25.18,311.65,Google Pay,Phoenix,Arizona,US,Referral,
NB-5697,5697,2026-02-01 19:35:44,CUST-1140,stefansaxena@hotmail.com,paid,fulfilled,USD,94.95,,0.0,0,6.03,100.98,Apple Pay,Minneapolis,Minnesota,US,Organic Search,
NB-5810,5810,2026-02-02 08:18:22,CUST-1182,pallavi.desai@icloud.com,paid,fulfilled,USD,233.16,COFFEE15,34.97,0,12.62,210.81,Credit Card,Tokyo,Tokyo,JP,Google Ads,
NB-5843,5843,2026-02-02 09:51:50,CUST-1163,averyphillips@hotmail.com,paid,shipped,USD,119.94,COFFEE15,17.99,0,6.78,108.73,Credit Card,Atlanta,Georgia,US,Facebook Ads,
NB-5655,5655,2026-02-02 10:39:19,CUST-1109,shreya.king@icloud.com,paid,delivered,USD,268.91,COFFEE15,40.34,0,13.86,242.43,PayPal,Singapore,Singapore,SG,Email Campaign,
NB-5800,5800,2026-02-02 12:12:12,CUST-1078,lucas_ibrahim@outlook.com,paid,shipped,USD,50.98,WELCOME10,5.1,0,2.95,48.83,Shop Pay,Nashville,Tennessee,US,Email Campaign,
NB-5684,5684,2026-02-02 14:45:18,CUST-1190,kavya.clark@gmail.com,paid,fulfilled,USD,239.78,LOYALTY5,11.99,0,21.28,249.07,PayPal,London,England,GB,Instagram Ads,
NB-5732,5732,2026-02-02 15:21:06,CUST-1024,manish.williams@protonmail.com,paid,fulfilled,USD,29.76,,0.0,0,2.85,32.61,Credit Card,Seattle,Washington,US,Google Ads,
NB-5747,5747,2026-02-02 15:42:08,CUST-1030,davidmehta@hotmail.com,paid,fulfilled,USD,136.32,,0.0,0,10.4,146.72,Shop Pay,Charlotte,North Carolina,US,Google Ads,
NB-5788,5788,2026-02-02 17:28:44,CUST-1035,thomas_chopra@icloud.com,paid,delivered,USD,129.94,COFFEE15,19.49,0,11.01,121.46,Google Pay,Ahmedabad,Gujarat,IN,Facebook Ads,
NB-5803,5803,2026-02-02 18:18:32,CUST-1096,nikhilagarwal@protonmail.com,paid,fulfilled,USD,119.96,,0.0,0,9.37,129.33,Google Pay,Manhattan,New York,US,Organic Search,
NB-5701,5701,2026-02-02 19:02:55,CUST-1121,vishalwilliams@protonmail.com,paid,fulfilled,USD,105.21,,0.0,0,9.46,114.67,PayPal,Washington,District of Columbia,US,Google Ads,
NB-5647,5647,2026-02-03 06:41:52,CUST-1195,charliewright@protonmail.com,paid,fulfilled,USD,306.92,,0,0,22.84,329.76,Credit Card,Minneapolis,Minnesota,US,Google Ads,
NB-5864,5864,2026-02-03 08:28:17,CUST-1042,cameron.anderson@yahoo.com,paid,shipped,USD,126.93,WELCOME10,12.69,0,11.18,125.42,PayPal,Dubai,Dubai,AE,TikTok Ads,
NB-5746,5746,2026-02-03 09:38:33,CUST-1136,daniel_agarwal@outlook.com,paid,fulfilled,USD,229.12,,0.0,0,16.61,245.73,Credit Card,San Jose,California,US,Google Ads,
NB-5764,5764,2026-02-03 11:13:04,CUST-1124,divya.green@yahoo.com,paid,shipped,USD,39.98,,0.0,0,3.54,43.52,Google Pay,Manchester,England,GB,TikTok Ads,
NB-5769,5769,2026-02-03 11:48:47,CUST-1009,travis.white@hotmail.com,paid,fulfilled,USD,124.94,,0.0,0,9.39,134.33,Google Pay,Phoenix,Arizona,US,Email Campaign,
NB-5649,5649,2026-02-03 12:25:26,CUST-1043,komalwalker@protonmail.com,paid,fulfilled,USD,138.44,,0,0,11.45,149.89,Shop Pay,Birmingham,England,GB,Organic Search,
NB-5683,5683,2026-02-03 13:29:55,CUST-1032,cameron_smith@protonmail.com,paid,delivered,USD,248.08,,0.0,0,24.54,272.62,Google Pay,Kolkata,West Bengal,IN,Instagram Ads,
NB-5760,5760,2026-02-03 13:39:07,CUST-1062,sunita.tiwari@icloud.com,paid,fulfilled,USD,49.98,COFFEE15,7.5,8.99,3.02,54.49,Apple Pay,San Francisco,California,US,Facebook Ads,
NB-5646,5646,2026-02-03 16:23:02,CUST-1072,deepak_tiwari@protonmail.com,paid,fulfilled,USD,19.99,,0,0,1.2,21.19,Credit Card,Pune,Maharashtra,IN,Direct,
NB-5848,5848,2026-02-03 16:40:37,CUST-1125,pooja.thomas@outlook.com,paid,fulfilled,USD,27.05,LOYALTY5,1.35,5.99,2.23,33.92,Shop Pay,Portland,Oregon,US,Instagram Ads,
NB-5862,5862,2026-02-03 16:49:53,CUST-1150,urmi.phillips@gmail.com,paid,fulfilled,USD,480.84,,0.0,0,45.64,526.48,Credit Card,Philadelphia,Pennsylvania,US,Referral,
NB-5674,5674,2026-02-03 17:22:21,CUST-1070,hailey_harris@yahoo.com,paid,fulfilled,USD,33.98,NEWBREW20,6.8,0,2.2,29.38,Apple Pay,Kochi,Kerala,IN,Email Campaign,
NB-5645,5645,2026-02-03 18:24:09,CUST-1085,tanya.pandey@gmail.com,paid,fulfilled,USD,180.94,,0,0,11.33,192.27,PayPal,Gurgaon,Haryana,IN,Google Ads,
NB-5819,5819,2026-02-03 19:28:54,CUST-1154,nikhil_wilson@icloud.com,paid,fulfilled,USD,86.31,,0.0,0,5.3,91.61,Credit Card,Kolkata,West Bengal,IN,Referral,
NB-5644,5644,2026-02-03 20:47:09,CUST-1113,paige.lewis@gmail.com,paid,fulfilled,USD,84.97,,0,0,5.74,90.71,Credit Card,Los Angeles,California,US,Instagram Ads,
NB-5892,5892,2026-02-03 23:09:17,CUST-1021,oliver.white@gmail.com,paid,fulfilled,USD,107.23,WELCOME10,10.72,0,6.82,103.33,Credit Card,Boston,Massachusetts,US,Referral,
NB-5721,5721,2026-02-04 07:13:04,CUST-1147,rileybajaj@outlook.com,paid,fulfilled,USD,139.96,,0.0,0,9.6,149.56,PayPal,Manhattan,New York,US,Email Campaign,
NB-5708,5708,2026-02-04 09:23:48,CUST-1034,chris.deshpande@icloud.com,paid,delivered,USD,83.96,,0.0,0,6.17,90.13,Apple Pay,Houston,Texas,US,TikTok Ads,
NB-5836,5836,2026-02-04 09:38:49,CUST-1191,gauravgupta@yahoo.com,paid,fulfilled,USD,59.97,NEWBREW20,11.99,0,4.34,52.32,Credit Card,Charlotte,North Carolina,US,Direct,
NB-5866,5866,2026-02-04 11:03:54,CUST-1178,thomas.smith@outlook.com,paid,fulfilled,USD,146.96,WELCOME10,14.7,0,11.55,143.81,Credit Card,Miami,Florida,US,Organic Search,
NB-5648,5648,2026-02-04 14:56:10,CUST-1127,amangreen@outlook.com,paid,fulfilled,USD,134.96,,0,0,12.7,147.66,Shop Pay,Pune,Maharashtra,IN,Organic Search,
NB-5859,5859,2026-02-04 17:37:48,CUST-1114,monicawalker@protonmail.com,paid,shipped,USD,59.97,WELCOME10,6.0,0,4.39,58.36,Credit Card,Manchester,England,GB,Organic Search,
NB-5857,5857,2026-02-04 19:02:31,CUST-1125,pooja.thomas@outlook.com,paid,fulfilled,USD,297.63,WELCOME10,29.76,0,18.02,285.89,Google Pay,Portland,Oregon,US,Instagram Ads,
NB-5725,5725,2026-02-04 20:48:31,CUST-1170,pranav.nakamura@protonmail.com,paid,fulfilled,USD,219.93,,0.0,0,21.4,241.33,Credit Card,Kochi,Kerala,IN,Facebook Ads,
NB-5716,5716,2026-02-05 08:14:55,CUST-1093,carlos_miller@protonmail.com,paid,fulfilled,USD,17.99,COFFEE15,2.7,5.99,1.46,22.74,Credit Card,Dallas,Texas,US,Facebook Ads,
NB-5748,5748,2026-02-05 08:55:08,CUST-1097,aman.pandey@hotmail.com,paid,shipped,USD,267.82,LOYALTY5,13.39,0,24.12,278.55,Credit Card,Austin,Texas,US,Instagram Ads,
NB-5829,5829,2026-02-05 12:47:26,CUST-1051,kaylaiyer@icloud.com,paid,shipped,USD,127.94,,0.0,0,11.72,139.66,Credit Card,Atlanta,Georgia,US,Direct,
NB-5713,5713,2026-02-05 18:13:13,CUST-1111,meghathakur@hotmail.com,paid,delivered,USD,322.29,COFFEE15,48.34,0,26.96,300.91,Credit Card,Toronto,Ontario,CA,Referral,
NB-5889,5889,2026-02-05 20:50:00,CUST-1120,graceverma@outlook.com,paid,fulfilled,USD,312.96,COFFEE15,46.94,0,24.28,290.3,Credit Card,New York,New York,US,Referral,
